timestamp,node,lmp
2026-02-08 14:00:00+00:00,TH_NP15_GEN-APND,-0.25653
2026-02-08 14:00:00+00:00,TH_ZP26_GEN-APND,32.68114
2026-02-08 14:00:00+00:00,TH_SP15_GEN-APND,-0.50988
2026-02-08 14:00:00+00:00,TH_NP15_GEN-APND,33.75453
2026-02-08 14:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 14:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 14:00:00+00:00,TH_SP15_GEN-APND,-1.44807
2026-02-08 14:00:00+00:00,TH_SP15_GEN-APND,31.79658
2026-02-08 15:00:00+00:00,TH_NP15_GEN-APND,-0.01937
2026-02-08 15:00:00+00:00,TH_SP15_GEN-APND,-1.12285
2026-02-08 15:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 15:00:00+00:00,TH_ZP26_GEN-APND,23.99252
2026-02-08 15:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 15:00:00+00:00,TH_ZP26_GEN-APND,-0.83734
2026-02-08 15:00:00+00:00,TH_NP15_GEN-APND,23.99252
2026-02-08 15:00:00+00:00,TH_SP15_GEN-APND,-0.57008
2026-02-08 15:00:00+00:00,TH_ZP26_GEN-APND,-0.01646
2026-02-08 15:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 15:00:00+00:00,TH_NP15_GEN-APND,0.20154
2026-02-08 15:00:00+00:00,TH_ZP26_GEN-APND,23.13872
2026-02-08 15:00:00+00:00,TH_SP15_GEN-APND,23.99252
2026-02-08 15:00:00+00:00,TH_NP15_GEN-APND,24.17469
2026-02-08 15:00:00+00:00,TH_SP15_GEN-APND,22.29959
2026-02-08 16:00:00+00:00,TH_SP15_GEN-APND,-0.39144
2026-02-08 16:00:00+00:00,TH_SP15_GEN-APND,-1.19917
2026-02-08 16:00:00+00:00,TH_SP15_GEN-APND,5.58405
2026-02-08 16:00:00+00:00,TH_NP15_GEN-APND,0.21778
2026-02-08 16:00:00+00:00,TH_NP15_GEN-APND,8.9327
2026-02-08 16:00:00+00:00,TH_NP15_GEN-APND,5.58405
2026-02-08 16:00:00+00:00,TH_ZP26_GEN-APND,5.58405
2026-02-08 16:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 16:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 16:00:00+00:00,TH_SP15_GEN-APND,-6.39177
2026-02-08 16:00:00+00:00,TH_NP15_GEN-APND,14.73452
2026-02-08 16:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 16:00:00+00:00,TH_ZP26_GEN-APND,-8.04853
2026-02-08 16:00:00+00:00,TH_ZP26_GEN-APND,-2.75486
2026-02-08 16:00:00+00:00,TH_ZP26_GEN-APND,-0.29037
2026-02-08 17:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 17:00:00+00:00,TH_ZP26_GEN-APND,-6.79311
2026-02-08 17:00:00+00:00,TH_SP15_GEN-APND,-5.88084
2026-02-08 17:00:00+00:00,TH_ZP26_GEN-APND,1.92506
2026-02-08 17:00:00+00:00,TH_SP15_GEN-APND,-4.09342
2026-02-08 17:00:00+00:00,TH_SP15_GEN-APND,1.92506
2026-02-08 17:00:00+00:00,TH_NP15_GEN-APND,6.94987
2026-02-08 17:00:00+00:00,TH_NP15_GEN-APND,0.07508
2026-02-08 17:00:00+00:00,TH_ZP26_GEN-APND,-0.09972
2026-02-08 17:00:00+00:00,TH_SP15_GEN-APND,-0.13764
2026-02-08 17:00:00+00:00,TH_ZP26_GEN-APND,-4.96777
2026-02-08 17:00:00+00:00,TH_NP15_GEN-APND,1.92506
2026-02-08 17:00:00+00:00,TH_NP15_GEN-APND,8.95
2026-02-08 17:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 17:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 18:00:00+00:00,TH_ZP26_GEN-APND,-4.24397
2026-02-08 18:00:00+00:00,TH_SP15_GEN-APND,-3.22902
2026-02-08 18:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 18:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 18:00:00+00:00,TH_ZP26_GEN-APND,-0.86915
2026-02-08 18:00:00+00:00,TH_SP15_GEN-APND,-0.86915
2026-02-08 18:00:00+00:00,TH_ZP26_GEN-APND,0.04528
2026-02-08 18:00:00+00:00,TH_ZP26_GEN-APND,-3.4201
2026-02-08 18:00:00+00:00,TH_SP15_GEN-APND,0.05232
2026-02-08 18:00:00+00:00,TH_NP15_GEN-APND,2.45613
2026-02-08 18:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 18:00:00+00:00,TH_NP15_GEN-APND,-0.02842
2026-02-08 18:00:00+00:00,TH_NP15_GEN-APND,-0.86915
2026-02-08 18:00:00+00:00,TH_NP15_GEN-APND,3.35371
2026-02-08 18:00:00+00:00,TH_SP15_GEN-APND,-4.04585
2026-02-08 19:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 19:00:00+00:00,TH_ZP26_GEN-APND,0.1554
2026-02-08 19:00:00+00:00,TH_NP15_GEN-APND,-2.8203
2026-02-08 19:00:00+00:00,TH_SP15_GEN-APND,0.15371
2026-02-08 19:00:00+00:00,TH_ZP26_GEN-APND,-2.8203
2026-02-08 19:00:00+00:00,TH_NP15_GEN-APND,-0.07812
2026-02-08 19:00:00+00:00,TH_NP15_GEN-APND,1.54579
2026-02-08 19:00:00+00:00,TH_NP15_GEN-APND,-1.35263
2026-02-08 19:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 19:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 19:00:00+00:00,TH_SP15_GEN-APND,-4.16974
2026-02-08 19:00:00+00:00,TH_SP15_GEN-APND,-2.8203
2026-02-08 19:00:00+00:00,TH_SP15_GEN-APND,-1.50314
2026-02-08 19:00:00+00:00,TH_ZP26_GEN-APND,-1.37405
2026-02-08 19:00:00+00:00,TH_ZP26_GEN-APND,-4.03895
2026-02-08 20:00:00+00:00,TH_ZP26_GEN-APND,-0.22994
2026-02-08 20:00:00+00:00,TH_SP15_GEN-APND,-4.18378
2026-02-08 20:00:00+00:00,TH_NP15_GEN-APND,-3.72672
2026-02-08 20:00:00+00:00,TH_NP15_GEN-APND,-0.09354
2026-02-08 20:00:00+00:00,TH_SP15_GEN-APND,0.19565
2026-02-08 20:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 20:00:00+00:00,TH_ZP26_GEN-APND,-3.72672
2026-02-08 20:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 20:00:00+00:00,TH_SP15_GEN-APND,-0.65271
2026-02-08 20:00:00+00:00,TH_ZP26_GEN-APND,-3.74983
2026-02-08 20:00:00+00:00,TH_NP15_GEN-APND,-3.70067
2026-02-08 20:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 20:00:00+00:00,TH_SP15_GEN-APND,-3.72672
2026-02-08 20:00:00+00:00,TH_ZP26_GEN-APND,0.20683
2026-02-08 20:00:00+00:00,TH_NP15_GEN-APND,0.11959
2026-02-08 21:00:00+00:00,TH_NP15_GEN-APND,-0.00856
2026-02-08 21:00:00+00:00,TH_ZP26_GEN-APND,0.27236
2026-02-08 21:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 21:00:00+00:00,TH_ZP26_GEN-APND,-0.00751
2026-02-08 21:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 21:00:00+00:00,TH_ZP26_GEN-APND,-4.59002
2026-02-08 21:00:00+00:00,TH_SP15_GEN-APND,-0.54225
2026-02-08 21:00:00+00:00,TH_SP15_GEN-APND,-5.16262
2026-02-08 21:00:00+00:00,TH_NP15_GEN-APND,-4.97363
2026-02-08 21:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 21:00:00+00:00,TH_SP15_GEN-APND,-4.85486
2026-02-08 21:00:00+00:00,TH_ZP26_GEN-APND,-4.85486
2026-02-08 21:00:00+00:00,TH_NP15_GEN-APND,-4.85486
2026-02-08 21:00:00+00:00,TH_NP15_GEN-APND,-0.11021
2026-02-08 21:00:00+00:00,TH_SP15_GEN-APND,0.23449
2026-02-08 22:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 22:00:00+00:00,TH_NP15_GEN-APND,-0.08907
2026-02-08 22:00:00+00:00,TH_ZP26_GEN-APND,0.1232
2026-02-08 22:00:00+00:00,TH_ZP26_GEN-APND,-1.93388
2026-02-08 22:00:00+00:00,TH_NP15_GEN-APND,-2.50912
2026-02-08 22:00:00+00:00,TH_ZP26_GEN-APND,-4.3198
2026-02-08 22:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 22:00:00+00:00,TH_ZP26_GEN-APND,-2.50912
2026-02-08 22:00:00+00:00,TH_SP15_GEN-APND,-2.50912
2026-02-08 22:00:00+00:00,TH_SP15_GEN-APND,-4.37678
2026-02-08 22:00:00+00:00,TH_SP15_GEN-APND,-2.0295
2026-02-08 22:00:00+00:00,TH_NP15_GEN-APND,-0.70893
2026-02-08 22:00:00+00:00,TH_SP15_GEN-APND,0.16184
2026-02-08 22:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 22:00:00+00:00,TH_NP15_GEN-APND,1.88925
2026-02-08 23:00:00+00:00,TH_NP15_GEN-APND,0.01596
2026-02-08 23:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-08 23:00:00+00:00,TH_ZP26_GEN-APND,-1.68305
2026-02-08 23:00:00+00:00,TH_ZP26_GEN-APND,-1.17
2026-02-08 23:00:00+00:00,TH_SP15_GEN-APND,-0.03556
2026-02-08 23:00:00+00:00,TH_ZP26_GEN-APND,-0.02992
2026-02-08 23:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-08 23:00:00+00:00,TH_SP15_GEN-APND,-1.63548
2026-02-08 23:00:00+00:00,TH_SP15_GEN-APND,-2.14289
2026-02-08 23:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-08 23:00:00+00:00,TH_SP15_GEN-APND,0.54297
2026-02-08 23:00:00+00:00,TH_NP15_GEN-APND,0.54297
2026-02-08 23:00:00+00:00,TH_NP15_GEN-APND,1.63376
2026-02-08 23:00:00+00:00,TH_ZP26_GEN-APND,0.54297
2026-02-08 23:00:00+00:00,TH_NP15_GEN-APND,2.19269
2026-02-09 00:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 00:00:00+00:00,TH_NP15_GEN-APND,25.96892
2026-02-09 00:00:00+00:00,TH_ZP26_GEN-APND,-0.01389
2026-02-09 00:00:00+00:00,TH_SP15_GEN-APND,-0.73245
2026-02-09 00:00:00+00:00,TH_ZP26_GEN-APND,24.95441
2026-02-09 00:00:00+00:00,TH_ZP26_GEN-APND,-1.13552
2026-02-09 00:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 00:00:00+00:00,TH_SP15_GEN-APND,26.10382
2026-02-09 00:00:00+00:00,TH_NP15_GEN-APND,26.10382
2026-02-09 00:00:00+00:00,TH_NP15_GEN-APND,-0.14879
2026-02-09 00:00:00+00:00,TH_NP15_GEN-APND,0.01389
2026-02-09 00:00:00+00:00,TH_SP15_GEN-APND,-1.12246
2026-02-09 00:00:00+00:00,TH_SP15_GEN-APND,24.2489
2026-02-09 00:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 00:00:00+00:00,TH_ZP26_GEN-APND,26.10382
2026-02-09 01:00:00+00:00,TH_SP15_GEN-APND,-1.98327
2026-02-09 01:00:00+00:00,TH_ZP26_GEN-APND,-0.38115
2026-02-09 01:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 01:00:00+00:00,TH_NP15_GEN-APND,32.45942
2026-02-09 01:00:00+00:00,TH_SP15_GEN-APND,32.45942
2026-02-09 01:00:00+00:00,TH_ZP26_GEN-APND,-1.34707
2026-02-09 01:00:00+00:00,TH_SP15_GEN-APND,29.23111
2026-02-09 01:00:00+00:00,TH_NP15_GEN-APND,32.76133
2026-02-09 01:00:00+00:00,TH_ZP26_GEN-APND,32.45942
2026-02-09 01:00:00+00:00,TH_NP15_GEN-APND,-0.08764
2026-02-09 01:00:00+00:00,TH_NP15_GEN-APND,0.38955
2026-02-09 01:00:00+00:00,TH_SP15_GEN-APND,-1.24503
2026-02-09 01:00:00+00:00,TH_ZP26_GEN-APND,30.7312
2026-02-09 01:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 01:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 02:00:00+00:00,TH_ZP26_GEN-APND,33.01686
2026-02-09 02:00:00+00:00,TH_ZP26_GEN-APND,-0.8815
2026-02-09 02:00:00+00:00,TH_ZP26_GEN-APND,30.73214
2026-02-09 02:00:00+00:00,TH_NP15_GEN-APND,0.03632
2026-02-09 02:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 02:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 02:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 02:00:00+00:00,TH_NP15_GEN-APND,33.97509
2026-02-09 02:00:00+00:00,TH_SP15_GEN-APND,-2.11308
2026-02-09 02:00:00+00:00,TH_NP15_GEN-APND,0.92191
2026-02-09 02:00:00+00:00,TH_SP15_GEN-APND,29.25286
2026-02-09 02:00:00+00:00,TH_SP15_GEN-APND,33.01686
2026-02-09 02:00:00+00:00,TH_ZP26_GEN-APND,-1.40322
2026-02-09 02:00:00+00:00,TH_SP15_GEN-APND,-1.65092
2026-02-09 02:00:00+00:00,TH_NP15_GEN-APND,33.01686
2026-02-09 03:00:00+00:00,TH_ZP26_GEN-APND,32.65728
2026-02-09 03:00:00+00:00,TH_ZP26_GEN-APND,-1.3814
2026-02-09 03:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 03:00:00+00:00,TH_NP15_GEN-APND,0.45904
2026-02-09 03:00:00+00:00,TH_ZP26_GEN-APND,-0.44489
2026-02-09 03:00:00+00:00,TH_SP15_GEN-APND,-2.03455
2026-02-09 03:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 03:00:00+00:00,TH_SP15_GEN-APND,32.65728
2026-02-09 03:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 03:00:00+00:00,TH_ZP26_GEN-APND,30.83099
2026-02-09 03:00:00+00:00,TH_NP15_GEN-APND,33.03794
2026-02-09 03:00:00+00:00,TH_NP15_GEN-APND,-0.07838
2026-02-09 03:00:00+00:00,TH_SP15_GEN-APND,-1.03614
2026-02-09 03:00:00+00:00,TH_NP15_GEN-APND,32.65728
2026-02-09 03:00:00+00:00,TH_SP15_GEN-APND,29.58659
2026-02-09 04:00:00+00:00,TH_SP15_GEN-APND,31.55536
2026-02-09 04:00:00+00:00,TH_NP15_GEN-APND,-0.01982
2026-02-09 04:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 04:00:00+00:00,TH_SP15_GEN-APND,29.47981
2026-02-09 04:00:00+00:00,TH_SP15_GEN-APND,-0.58298
2026-02-09 04:00:00+00:00,TH_SP15_GEN-APND,-1.49257
2026-02-09 04:00:00+00:00,TH_ZP26_GEN-APND,-1.33479
2026-02-09 04:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 04:00:00+00:00,TH_NP15_GEN-APND,31.39039
2026-02-09 04:00:00+00:00,TH_NP15_GEN-APND,-0.14515
2026-02-09 04:00:00+00:00,TH_ZP26_GEN-APND,30.22057
2026-02-09 04:00:00+00:00,TH_NP15_GEN-APND,31.55536
2026-02-09 04:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 04:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 04:00:00+00:00,TH_ZP26_GEN-APND,31.55536
2026-02-09 05:00:00+00:00,TH_ZP26_GEN-APND,-1.29525
2026-02-09 05:00:00+00:00,TH_NP15_GEN-APND,31.31985
2026-02-09 05:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 05:00:00+00:00,TH_NP15_GEN-APND,-0.01894
2026-02-09 05:00:00+00:00,TH_SP15_GEN-APND,-0.75515
2026-02-09 05:00:00+00:00,TH_SP15_GEN-APND,-1.41214
2026-02-09 05:00:00+00:00,TH_NP15_GEN-APND,-0.25273
2026-02-09 05:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 05:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 05:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 05:00:00+00:00,TH_SP15_GEN-APND,29.42424
2026-02-09 05:00:00+00:00,TH_ZP26_GEN-APND,30.29627
2026-02-09 05:00:00+00:00,TH_SP15_GEN-APND,31.59152
2026-02-09 05:00:00+00:00,TH_ZP26_GEN-APND,31.59152
2026-02-09 05:00:00+00:00,TH_NP15_GEN-APND,31.59152
2026-02-09 06:00:00+00:00,TH_SP15_GEN-APND,-1.12751
2026-02-09 06:00:00+00:00,TH_SP15_GEN-APND,31.23297
2026-02-09 06:00:00+00:00,TH_NP15_GEN-APND,30.7744
2026-02-09 06:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 06:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 06:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 06:00:00+00:00,TH_SP15_GEN-APND,-0.52471
2026-02-09 06:00:00+00:00,TH_ZP26_GEN-APND,-1.18998
2026-02-09 06:00:00+00:00,TH_SP15_GEN-APND,29.58075
2026-02-09 06:00:00+00:00,TH_NP15_GEN-APND,-0.01818
2026-02-09 06:00:00+00:00,TH_NP15_GEN-APND,-0.44038
2026-02-09 06:00:00+00:00,TH_ZP26_GEN-APND,30.04295
2026-02-09 06:00:00+00:00,TH_NP15_GEN-APND,31.23297
2026-02-09 06:00:00+00:00,TH_ZP26_GEN-APND,31.23297
2026-02-09 06:00:00+00:00,TH_ZP26_GEN-APND,-4e-05
2026-02-09 07:00:00+00:00,TH_SP15_GEN-APND,-0.51723
2026-02-09 07:00:00+00:00,TH_ZP26_GEN-APND,-1.10364
2026-02-09 07:00:00+00:00,TH_SP15_GEN-APND,30.07182
2026-02-09 07:00:00+00:00,TH_ZP26_GEN-APND,30.07182
2026-02-09 07:00:00+00:00,TH_SP15_GEN-APND,28.84489
2026-02-09 07:00:00+00:00,TH_NP15_GEN-APND,29.31468
2026-02-09 07:00:00+00:00,TH_NP15_GEN-APND,-0.01737
2026-02-09 07:00:00+00:00,TH_NP15_GEN-APND,30.07182
2026-02-09 07:00:00+00:00,TH_SP15_GEN-APND,-0.70969
2026-02-09 07:00:00+00:00,TH_ZP26_GEN-APND,-4e-05
2026-02-09 07:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 07:00:00+00:00,TH_NP15_GEN-APND,-0.73977
2026-02-09 07:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 07:00:00+00:00,TH_ZP26_GEN-APND,28.96814
2026-02-09 07:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 08:00:00+00:00,TH_NP15_GEN-APND,29.01315
2026-02-09 08:00:00+00:00,TH_ZP26_GEN-APND,29.01315
2026-02-09 08:00:00+00:00,TH_ZP26_GEN-APND,-1.19534
2026-02-09 08:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 08:00:00+00:00,TH_NP15_GEN-APND,-0.49032
2026-02-09 08:00:00+00:00,TH_NP15_GEN-APND,-0.01478
2026-02-09 08:00:00+00:00,TH_SP15_GEN-APND,-0.82687
2026-02-09 08:00:00+00:00,TH_SP15_GEN-APND,27.64139
2026-02-09 08:00:00+00:00,TH_SP15_GEN-APND,29.01315
2026-02-09 08:00:00+00:00,TH_SP15_GEN-APND,-0.54489
2026-02-09 08:00:00+00:00,TH_ZP26_GEN-APND,27.81593
2026-02-09 08:00:00+00:00,TH_NP15_GEN-APND,0.0
2026-02-09 08:00:00+00:00,TH_ZP26_GEN-APND,-0.00188
2026-02-09 08:00:00+00:00,TH_NP15_GEN-APND,28.50805
2026-02-09 08:00:00+00:00,TH_ZP26_GEN-APND,0.0
2026-02-09 09:00:00+00:00,TH_NP15_GEN-APND,28.9626
2026-02-09 09:00:00+00:00,TH_SP15_GEN-APND,0.0
2026-02-09 09:00:00+00:00,TH_ZP26_GEN-APND,27.84754
2026-02-09 09:00:00+00:00,TH_NP15_GEN-APND,-0.01996
2026-02-09 09:00:00+00:00,TH_NP15_GEN-APND,-0.29252
2026-02-09 09:00:00+00:00,TH_ZP26_GEN-APND,28.9626
2026-02-09 09:00:00+00:00,TH_SP15_GEN-APND,-1.10348
